CustomerID,Age,City,SignupDate,CustomerSegment
108668,40.0,Rasht,2024-03-23,Regular
108669,19.0,Tabriz,2023-10-03,New
108670,58.0,Karaj,2025-05-08,Regular
108671,50.0,Ahvaz,2024-09-26,New
108672,21.0,Rasht,2023-06-19,Regular
108673,30.0,Tehran,2024-03-22,Regular
108674,18.0,Tehran,2025-05-19,Regular
108675,63.0,Shiraz,2025-10-23,Regular
108676,19.0,Kerman,2025-10-25,VIP
108677,56.0,Isfahan,2023-05-28,VIP
108678,,,2025-07-28,New
108679,45.0,Shiraz,2024-09-12,Regular
108680,56.0,Tehran,2025-03-20,New
108681,60.0,Tehran,2024-02-27,Regular
108682,24.0,Tehran,2024-12-14,Regular
108683,18.0,Tehran,2023-10-10,New
108684,23.0,Karaj,2024-07-24,New
108685,50.0,Mashhad,2023-09-05,Regular
108686,45.0,Tehran,2024-03-08,New
108687,22.0,Shiraz,2024-03-22,Regular
108688,29.0,Mashhad,2025-08-05,Regular
108689,43.0,Mashhad,2024-11-18,New
108690,53.0,Mashhad,2024-12-09,Regular
108691,34.0,Mashad,2023-11-07,Regular
108692,63.0,Karaj,2024-04-21,New
108693,65.0,Tehran,2024-06-01,New
108694,54.0,Tehran,2025-05-09,New
108695,39.0,Tehran,2023-07-23,VIP
108696,60.0,Mashhad,2023-03-01,Regular
108697,52.0,Tehran,2024-07-07,Regular
108698,42.0,Mashhad,2025-06-09,Regular
108699,39.0,Tehran,2025-03-14,New
108700,57.0,Tehran,2025-06-06,New
108701,44.0,Ahvaz,2024-03-06,New
108702,26.0,Mashhad,2023-09-08,Regular
108703,65.0,Tehran,2024-12-23,Regular
108704,21.0,Shiraz,2023-02-11,Regular
108705,51.0,Tehran,2025-09-07,New
108706,49.0,Karaj,2025-02-20,Regular
108707,46.0,Tehran,2024-07-05,Regular
108708,20.0,Isfahan,2023-08-07,Regular
108709,41.0,Rasht,2023-10-02,New
108710,60.0,Tehran,2025-12-26,Regular
108711,29.0,Tehran,2023-01-16,New
108712,51.0,Tabriz,2023-01-11,New
108713,59.0,Kerman,2024-01-16,Regular
108714,63.0,Mashhad,2023-09-09,Regular
108715,42.0,Tabriz,2025-01-11,Regular
108716,33.0,Tehran,2023-02-16,New
108717,51.0,Tabriz,2025-05-10,New
108718,41.0,Tehran,2025-05-07,Regular
108719,48.0,Tabriz,2023-09-09,Regular
108720,53.0,Tehran,2024-09-25,Regular
108721,52.0,Shiraz,2025-01-05,Regular
108722,29.0,Tehran,2025-07-18,New
108723,54.0,Karaj,2025-03-13,Regular
108724,44.0,Karaj,2025-11-20,VIP
108725,62.0,Ahvaz,2023-05-07,New
108726,49.0,Kerman,2024-10-30,Regular
108727,60.0,Isfahan,2025-04-26,New
108728,64.0,Tabriz,2023-09-11,New
108729,65.0,Tehran,2023-08-28,Regular
108730,53.0,Rasht,2023-04-12,Regular
108731,46.0,Tabriz,2025-12-15,New
108732,23.0,Isfahan,2025-08-06,Regular
108733,36.0,Isfahan,2023-05-13,New
108734,40.0,Karaj,2023-09-26,Regular
108735,55.0,Ahvaz,2024-05-16,Regular
108736,46.0,Qom,2025-09-05,New
108737,39.0,Shiraz,2025-06-23,Regular
108738,25.0,Mashhad,2025-08-19,Regular
108739,52.0,Rasht,2025-06-25,Regular
108740,38.0,Tabriz,2024-11-18,New
108741,19.0,Shiraz,2023-11-15,Regular
108742,31.0,Shiraz,2024-10-23,New
108743,60.0,Tabriz,2024-06-25,New
108744,23.0,Karaj,2025-11-07,New
108745,37.0,Shiraz,2024-05-06,Regular
108746,42.0,Ahvaz,2025-04-07,New
108747,22.0,Ahvaz,2023-07-10,VIP
108748,25.0,Isfahan,2025-01-18,Regular
108749,63.0,Tehran,2024-05-11,Regular
108750,46.0,Shiraz,2024-04-22,New
108751,28.0,Tabriz,2025-04-06,New
108752,26.0,Shiraz,2024-06-13,Regular
108753,38.0,Rasht,2023-03-06,Regular
108754,52.0,Tehran,2024-03-01,Regular
108755,,Mashhad,2025-11-20,Regular
108756,27.0,Ahvaz,2025-11-02,Regular
108757,,Rasht,2024-11-03,Regular
108758,61.0,Mashad,2024-11-29,New
108759,28.0,Tehran,2023-10-15,Regular
108760,19.0,Isfahan,2025-05-04,Regular
108761,64.0,Isfahan,2024-10-18,Regular
108762,43.0,Shiraz,2023-02-10,Regular
108763,55.0,Tehran,2025-11-05,Regular
108764,33.0,Mashhad,2025-07-22,Regular
108765,32.0,Tabriz,2023-03-31,New
108766,28.0,Tabriz,2024-04-02,New
108767,28.0,Tabriz,2025-03-24,New
108768,40.0,Mashhad,2025-03-18,New
108769,,Mashhad,2023-07-03,Regular
108770,58.0,Mashhad,2023-02-13,Regular
108771,42.0,Kerman,2025-12-14,New
108772,61.0,Mashhad,2025-09-05,VIP
108773,42.0,Tabriz,2025-03-19,VIP
108774,32.0,Shiraz,2024-12-23,Regular
108775,42.0,Ahvaz,2025-01-21,Regular
108776,25.0,Mashhad,2024-05-15,New
108777,57.0,Isfahan,2025-01-19,Regular
108778,52.0,Ahvaz,2023-11-29,Regular
108779,25.0,Tehran,2023-04-02,New
108780,45.0,Shiraz,2023-12-07,Regular
108781,43.0,Mashhad,2023-11-18,Regular
108782,27.0,Kerman,2023-11-29,New
108783,23.0,Karaj,2024-05-30,Regular
108784,54.0,,2023-05-24,Regular
108785,30.0,Ahvaz,2024-03-22,New
108786,42.0,Karaj,2024-05-22,New
108787,29.0,Shiraz,2023-07-25,New
108788,49.0,Tehran,2024-05-11,Regular
108789,20.0,Tehran,2025-01-08,Regular
108790,35.0,Tabriz,2024-03-27,New
108791,44.0,Isfahan,2023-01-03,Regular
108792,39.0,Ahvaz,2025-02-08,Regular
108793,47.0,Tehran,2024-09-25,Regular
108794,26.0,Tabriz,2024-04-04,Regular
108795,39.0,Tehran,2023-01-26,Regular
108796,54.0,Tabriz,2023-04-08,New
108797,34.0,Tehran,2023-03-28,Regular
108798,25.0,Mashhad,2025-07-22,New
108799,58.0,Tehran,2023-12-05,Regular
108800,55.0,Tabriz,2024-04-10,VIP
108801,50.0,Mashhad,2025-02-01,Regular
108802,56.0,Karaj,2024-12-18,New
108803,55.0,Tehran,2023-03-12,New
108804,53.0,Shiraz,2025-10-15,Regular
108805,42.0,Shiraz,2023-10-18,New
108806,18.0,Tehran,2025-04-20,VIP
108807,46.0,Tehran,2025-06-30,New
108808,31.0,Mashhad,2024-08-12,Regular
108809,55.0,Tabriz,2023-06-27,New
108810,40.0,Kerman,2024-08-19,New
108811,61.0,Tehran,2023-09-25,New
108812,46.0,Karaj,2025-07-19,New
108813,44.0,Karaj,2025-04-06,New
108814,62.0,Tabriz,2025-06-20,New
108815,40.0,Shiraz,2025-06-26,Regular
108816,36.0,Kerman,2023-07-15,Regular
108817,35.0,Isfahan,2023-02-03,New
108818,60.0,,2024-11-17,Regular
108819,54.0,Tehran,2024-11-03,Regular
108820,25.0,Qom,2025-08-05,VIP
108821,41.0,Kerman,2024-11-29,Regular
108822,35.0,Rasht,2025-05-29,Regular
108823,49.0,Mashhad,2024-01-17,VIP
108824,20.0,Ahvaz,2023-05-17,VIP
108825,52.0,Tehran,2023-02-11,VIP
108826,53.0,Tabriz,2024-04-22,Regular
108827,28.0,Mashhad,2023-01-03,Regular
108828,25.0,Tabriz,2024-07-21,VIP
108829,48.0,Isfahan,2024-03-14,Regular
108830,30.0,Tehran,2023-10-10,New
108831,63.0,Tehran,2024-10-09,VIP
108832,55.0,Tehran,2025-01-14,Regular
108833,63.0,Isfahan,2023-02-13,New
108834,43.0,Ahvaz,2024-06-05,New
108835,63.0,Karaj,2025-10-25,Regular
108836,18.0,Qom,2023-11-22,New
108837,31.0,Qom,2025-05-05,Regular
108838,18.0,Mashhad,2024-01-04,New
108839,50.0,Isfahan,2023-10-25,New
108840,42.0,Isfahan,2025-07-27,Regular
108841,31.0,Tehran,2024-01-26,VIP
108842,32.0,Shiraz,2025-08-06,Regular
108843,48.0,Karaj,2024-12-17,New
108844,26.0,Tabriz,2025-06-08,New
108845,42.0,Karaj,2025-06-11,New
108846,47.0,,2025-09-27,VIP
108847,29.0,Karaj,2024-08-30,Regular
108848,28.0,Tehran,2025-11-08,VIP
108849,35.0,Ahvaz,2023-03-07,Regular
108850,46.0,Tehran,2024-06-22,Regular
108851,30.0,Isfahan,2024-03-10,New
108852,36.0,Isfahan,2023-04-16,VIP
108853,44.0,Tehran,2025-08-14,New
108854,26.0,Mashhad,2025-05-26,Regular
108855,45.0,Tehran,2025-03-30,Regular
108856,24.0,Shiraz,2024-11-24,New
108857,24.0,Rasht,2024-10-21,Regular
108858,29.0,Mashad,2024-02-21,Regular
108859,31.0,Isfahan,2025-01-18,Regular
108860,19.0,Ahvaz,2025-12-04,Regular
108861,64.0,Isfahan,2023-10-03,New
108862,32.0,Ahvaz,2024-01-06,Regular
108863,56.0,Isfahan,2023-04-30,Regular
108864,61.0,Mashad,2025-09-20,VIP
108865,56.0,Tehran,2024-08-03,Regular
108866,57.0,Tehran,2024-10-10,Regular
108867,22.0,Tabriz,2023-10-19,VIP
108868,35.0,Qom,2023-02-10,Regular
108869,53.0,Tehran,2025-05-31,New
108870,45.0,Rasht,2025-07-31,New
108871,18.0,Mashhad,2024-01-09,Regular
108872,45.0,Isfahan,2025-04-14,Regular
108873,56.0,Rasht,2024-09-18,Regular
108874,57.0,Rasht,2024-12-04,Regular
108875,36.0,Shiraz,2023-07-09,New
108876,29.0,tehran,2024-11-03,Regular
108877,32.0,Tehran,2023-06-26,Regular
108878,32.0,Tehran,2023-08-28,Regular
108879,34.0,Qom,2024-01-26,Regular
108880,32.0,Mashhad,2023-08-23,Regular
108881,39.0,Karaj,2025-09-22,Regular
108882,19.0,Tehran,2023-02-01,Regular
108883,31.0,Mashad,2025-09-16,New
108884,33.0,Mashhad,2023-06-18,Regular
108885,25.0,Isfahan,2025-08-10,New
108886,60.0,Shiraz,2024-01-04,Regular
108887,50.0,Kerman,2025-10-05,Regular
108888,61.0,Rasht,2024-08-15,New
108889,44.0,Karaj,2024-06-20,Regular
108890,23.0,,2023-05-24,Regular
108891,61.0,Rasht,2024-04-19,Regular
108892,39.0,Rasht,2024-09-02,Regular
108893,50.0,Ahvaz,2025-12-12,New
108894,36.0,Isfahan,2023-10-16,New
108895,41.0,Tehran,2023-04-01,Regular
108896,41.0,Karaj,2023-10-06,Regular
108897,31.0,Mashhad,2023-09-24,Regular
108898,44.0,Mashhad,2025-11-03,New
108899,53.0,Mashhad,2023-06-14,New
108900,18.0,Shiraz,2025-12-22,Regular
108901,24.0,Mashhad,2023-05-04,Regular
108902,58.0,Karaj,2025-06-07,Regular
108903,45.0,Tabriz,2024-03-30,Regular
108904,64.0,Isfahan,2023-03-01,Regular
108905,47.0,Tehran,2024-11-03,Regular
108906,49.0,tehran,2025-03-08,Regular
108907,61.0,Mashad,2025-07-07,New
108908,49.0,Isfahan,2023-07-15,Regular
108909,33.0,Isfahan,2024-11-07,New
108910,43.0,Mashhad,2024-09-15,New
108911,29.0,Tabriz,2024-04-29,New
108912,34.0,Tehran,2025-09-05,New
108913,50.0,Ahvaz,2024-04-08,New
108914,25.0,Tehran,2024-02-21,New
108915,50.0,Kerman,2024-07-29,New
108916,46.0,Tabriz,2025-10-14,New
108917,32.0,Tehran,2025-08-07,New
108918,20.0,Shiraz,2025-02-14,New
108919,51.0,Mashhad,2023-03-30,Regular
108920,57.0,Kerman,2023-11-26,Regular
108921,53.0,Karaj,2023-01-17,New
108922,38.0,Isfahan,2023-04-14,Regular
108923,49.0,Isfahan,2025-06-29,Regular
108924,37.0,Kerman,2025-06-11,New
108925,35.0,Tabriz,2023-04-23,Regular
108926,33.0,Shiraz,2024-05-16,New
108927,28.0,Mashhad,2023-11-02,Regular
108928,64.0,Mashhad,2023-03-21,Regular
108929,49.0,Karaj,2024-02-22,Regular
108930,26.0,Shiraz,2023-04-23,New
108931,59.0,Ahvaz,2025-03-16,New
108932,25.0,Shiraz,2025-11-24,Regular
108933,46.0,Shiraz,2024-04-07,Regular
108934,25.0,Isfahan,2023-09-24,Regular
108935,35.0,Karaj,2024-07-01,VIP
108936,49.0,Isfahan,2025-11-24,Regular
108937,65.0,Ahvaz,2023-06-24,New
108938,65.0,Mashhad,2025-01-15,Regular
108939,60.0,Karaj,2023-04-12,New
108940,29.0,Rasht,2023-11-26,Regular
108941,22.0,Karaj,2024-04-26,Regular
108942,61.0,Mashhad,2024-02-25,New
108943,62.0,Karaj,2023-07-15,New
108944,31.0,Tehran,2025-04-30,Regular
108945,18.0,Tehran,2025-01-07,Regular
108946,49.0,Qom,2024-04-21,New
108947,21.0,Qom,2024-04-03,New
108948,19.0,Tehran,2023-03-23,Regular
108949,62.0,Rasht,2024-12-24,Regular
108950,41.0,Isfahan,2023-09-09,Regular
108951,23.0,Rasht,2023-11-26,Regular
108952,49.0,Qom,2025-07-31,Regular
108953,35.0,Rasht,2024-12-04,Regular
108954,43.0,Ahvaz,2025-02-01,New
108955,61.0,Kerman,2023-10-17,New
108956,29.0,Tabriz,2024-07-02,New
108957,49.0,Tehran,2023-01-16,Regular
108958,57.0,Mashhad,2023-09-26,Regular
108959,38.0,Karaj,2025-05-26,New
108960,64.0,Tehran,2024-06-03,Regular
108961,39.0,Rasht,2024-11-26,New
108962,40.0,Tehran,2025-05-13,Regular
108963,60.0,Ahvaz,2025-10-22,Regular
108964,48.0,Isfahan,2023-03-31,Regular
108965,59.0,Ahvaz,2024-09-28,Regular
108966,55.0,Kerman,2025-12-25,Regular
108967,52.0,Isfahan,2023-08-07,New
108968,29.0,Karaj,2025-07-30,Regular
108969,37.0,Tehran,2024-09-27,Regular
108970,59.0,Qom,2023-12-15,New
108971,47.0,Qom,2025-05-07,Regular
108972,31.0,Mashhad,2025-08-11,VIP
108973,33.0,Tehran,2023-06-06,Regular
108974,55.0,Isfahan,2025-01-16,New
108975,,Tehran,2025-10-22,New
108976,23.0,Qom,2024-12-30,Regular
108977,54.0,Tehran,2024-08-22,Regular
108978,31.0,Rasht,2023-06-02,New
108979,54.0,Kerman,2024-05-08,New
108980,43.0,Rasht,2025-09-18,New
108981,65.0,Shiraz,2025-05-25,Regular
108982,43.0,Tehran,2024-05-08,Regular
108983,59.0,Qom,2023-12-05,Regular
108984,58.0,Karaj,2025-05-29,Regular
108985,28.0,Kerman,2025-11-25,Regular
108986,65.0,Mashhad,2023-11-24,Regular
108987,53.0,Tehran,2025-06-06,Regular
108988,23.0,Kerman,2023-12-04,New
108989,18.0,Ahvaz,2025-06-24,New
108990,31.0,Tehran,2025-11-22,Regular
108991,18.0,Karaj,2024-12-27,Regular
108992,35.0,Tehran,2024-06-27,New
108993,65.0,Shiraz,2023-12-10,Regular
108994,,Mashhad,2023-03-07,Regular
108995,19.0,Mashhad,2023-02-27,New
108996,41.0,Tehran,2025-07-04,Regular
108997,28.0,Tehran,2024-12-25,New
108998,59.0,Isfahan,2023-09-06,Regular
108999,22.0,Tehran,2024-08-27,Regular
109000,54.0,Isfahan,2025-08-20,Regular
109001,39.0,Shiraz,2024-12-10,Regular
109002,18.0,Mashad,2025-09-30,Regular
109003,50.0,Tabriz,2023-05-09,New
109004,39.0,Tehran,2023-03-21,New
109005,55.0,Tehran,2024-12-30,Regular
109006,47.0,Ahvaz,2024-09-29,Regular
109007,55.0,Ahvaz,2025-01-23,Regular
109008,40.0,Kerman,2025-12-10,VIP
109009,18.0,Kerman,2023-04-30,Regular
109010,24.0,Tabriz,2025-10-16,Regular
109011,40.0,Rasht,2023-03-08,Regular
109012,37.0,Isfahan,2024-07-29,New
109013,56.0,Qom,2025-06-29,Regular
109014,37.0,Kerman,2025-01-15,Regular
109015,59.0,Qom,2023-09-01,Regular
109016,27.0,Isfahan,2024-10-23,Regular
109017,36.0,Mashhad,2025-09-14,Regular
109018,54.0,Mashhad,2023-08-11,VIP
109019,23.0,Mashhad,2025-10-23,New
109020,33.0,Qom,2024-12-16,New
109021,54.0,Karaj,2023-04-05,Regular
109022,46.0,Tehran,2023-12-31,Regular
109023,55.0,Karaj,2025-08-01,Regular
109024,42.0,Mashhad,2024-01-06,Regular
109025,59.0,Shiraz,2025-11-02,New
109026,60.0,Mashhad,2024-04-04,Regular
109027,64.0,Shiraz,2024-01-11,Regular
109028,23.0,Karaj,2025-07-22,Regular
109029,46.0,Karaj,2025-05-10,Regular
109030,23.0,Karaj,2023-09-18,Regular
109031,28.0,Mashhad,2025-05-05,Regular
109032,32.0,Karaj,2023-10-02,Regular
109033,49.0,Tehran,2025-09-07,Regular
109034,38.0,Isfahan,2023-01-09,Regular
109035,59.0,Shiraz,2024-12-26,Regular
109036,32.0,Karaj,2023-06-19,Regular
109037,47.0,Rasht,2025-01-11,Regular
109038,54.0,Mashhad,2025-12-07,New
109039,65.0,Ahvaz,2025-01-01,New
109040,29.0,Mashhad,2024-04-20,Regular
109041,53.0,Shiraz,2025-06-20,VIP
109042,22.0,Qom,2023-08-02,Regular
109043,44.0,Karaj,2024-08-17,Regular
109044,37.0,Ahvaz,2025-11-23,Regular
109045,64.0,Qom,2024-01-25,New
109046,55.0,Tehran,2023-01-30,VIP
109047,62.0,Kerman,2024-04-28,Regular
109048,58.0,Rasht,2024-06-14,Regular
109049,37.0,Isfahan,2025-06-08,Regular
109050,53.0,Tehran,2025-05-31,Regular
109051,19.0,Mashhad,2024-01-08,New
109052,44.0,Ahvaz,2025-04-26,New
109053,20.0,Kerman,2023-06-06,New
109054,52.0,Ahvaz,2023-07-27,VIP
109055,64.0,Mashhad,2024-10-23,Regular
109056,50.0,Tehran,2025-02-14,Regular
109057,58.0,Shiraz,2025-06-02,Regular
109058,29.0,Mashhad,2024-11-12,New
109059,65.0,Tehran,2023-05-20,New
109060,44.0,Tehran,2025-01-09,New
109061,50.0,Tehran,2024-04-15,Regular
109062,54.0,,2023-10-19,New
109063,48.0,Karaj,2024-01-07,New
109064,33.0,Mashhad,2025-06-06,New
109065,47.0,Isfahan,2023-07-14,Regular
109066,49.0,Shiraz,2024-09-04,Regular
109067,59.0,Kerman,2023-04-01,New
109068,41.0,Karaj,2025-03-04,Regular
109069,42.0,Tabriz,2023-06-14,VIP
109070,,Karaj,2025-10-25,New
109071,23.0,Karaj,2025-08-23,VIP
109072,22.0,Karaj,2025-07-25,Regular
109073,18.0,Isfahan,2024-01-17,Regular
109074,49.0,Shiraz,2025-05-06,New
109075,38.0,Isfahan,2023-05-28,Regular
109076,59.0,Mashhad,2023-11-14,Regular
109077,51.0,Tehran,2023-05-26,New
109078,24.0,Mashhad,2023-03-01,Regular
109079,22.0,Isfahan,2024-02-06,New
109080,35.0,Shiraz,2024-09-21,Regular
109081,62.0,Isfahan,2025-08-02,Regular
109082,20.0,Tehran,2023-02-07,Regular
109083,26.0,Mashhad,2024-03-21,New
109084,19.0,Mashhad,2025-02-21,Regular
109085,37.0,,2023-08-09,New
109086,65.0,Mashhad,2025-03-17,Regular
109087,50.0,Tehran,2024-09-16,Regular
109088,41.0,Tehran,2024-09-08,New
109089,24.0,Isfahan,2023-05-17,Regular
109090,35.0,Tehran,2023-07-04,VIP
109091,43.0,Isfahan,2025-08-18,VIP
109092,31.0,Shiraz,2025-08-16,New
109093,51.0,Rasht,2024-05-10,New
109094,65.0,Tabriz,2024-10-14,New
109095,27.0,,2024-08-16,Regular
109096,30.0,Mashhad,2024-07-17,New
109097,24.0,Qom,2025-02-18,New
109098,52.0,Tehran,2024-09-13,Regular
109099,40.0,Rasht,2023-05-18,VIP
109100,31.0,Shiraz,2023-04-01,New
109101,28.0,Tehran,2025-07-20,Regular
109102,21.0,tehran,2025-03-21,New
109103,40.0,Rasht,2023-08-06,Regular
109104,50.0,Kerman,2023-03-08,Regular
109105,29.0,Ahvaz,2023-08-29,VIP
109106,18.0,Mashhad,2024-09-25,Regular
109107,40.0,Karaj,2024-10-01,New
109108,50.0,Tehran,2023-07-05,Regular
109109,34.0,Mashhad,2023-07-12,New
109110,30.0,Karaj,2023-08-16,New
109111,,Kerman,2024-04-30,VIP
109112,53.0,Isfahan,2023-09-13,Regular
109113,59.0,Isfahan,2024-05-14,Regular
109114,54.0,Tehran,2023-01-16,New
109115,42.0,Mashhad,2025-10-22,Regular
109116,52.0,Tehran,2025-09-03,Regular
109117,37.0,Ahvaz,2024-01-06,Regular
109118,19.0,Tehran,2025-05-30,New
109119,35.0,Karaj,2024-08-09,Regular
109120,51.0,Tehran,2023-02-04,Regular
109121,49.0,Isfahan,2023-11-08,New
109122,65.0,Mashhad,2023-03-04,VIP
109123,65.0,Mashhad,2025-02-14,Regular
109124,29.0,Shiraz,2025-05-07,New
109125,18.0,Tabriz,2024-11-06,Regular
109126,31.0,Rasht,2023-01-08,New
109127,60.0,Mashhad,2023-09-16,Regular
109128,57.0,Shiraz,2024-05-28,Regular
109129,22.0,Rasht,2023-06-08,Regular
109130,25.0,Mashhad,2023-04-28,New
109131,45.0,Ahvaz,2023-11-30,Regular
109132,49.0,Kerman,2024-10-09,Regular
109133,65.0,Ahvaz,2023-04-07,Regular
109134,54.0,Shiraz,2025-12-29,Regular
109135,28.0,Karaj,2024-05-17,Regular
109136,19.0,Isfahan,2023-07-08,New
109137,48.0,Shiraz,2023-01-22,New
109138,44.0,Kerman,2025-11-13,Regular
109139,62.0,Tehran,2024-10-13,New
109140,45.0,Qom,2025-08-05,Regular
109141,42.0,Isfahan,2025-04-30,VIP
109142,32.0,Tehran,2025-12-15,Regular
109143,22.0,Tabriz,2025-09-01,Regular
109144,60.0,Qom,2025-04-18,New
109145,,Shiraz,2025-07-21,Regular
109146,25.0,Ahvaz,2025-07-27,Regular
109147,51.0,Mashhad,2023-10-07,Regular
109148,35.0,Rasht,2024-10-13,New
109149,38.0,Tabriz,2025-12-15,Regular
109150,58.0,Qom,2025-08-07,Regular
109151,58.0,Tehran,2023-04-26,VIP
109152,27.0,Isfahan,2023-05-03,Regular
109153,32.0,Rasht,2023-08-08,New
109154,57.0,Tehran,2025-03-23,New
109155,62.0,Mashhad,2024-03-07,Regular
109156,21.0,Qom,2024-11-19,Regular
109157,,Karaj,2023-06-03,New
109158,41.0,Ahvaz,2023-03-07,VIP
109159,46.0,Karaj,2025-04-24,VIP
109160,21.0,Rasht,2023-11-16,VIP
109161,50.0,Isfahan,2023-02-17,Regular
109162,50.0,Tabriz,2023-08-25,Regular
109163,49.0,Ahvaz,2023-12-20,Regular
109164,55.0,Karaj,2024-03-19,Regular
109165,63.0,Tehran,2025-09-08,New
109166,58.0,Mashhad,2023-08-06,New
109167,53.0,Shiraz,2024-10-23,New
109168,65.0,Karaj,2023-10-28,Regular
109169,50.0,Shiraz,2024-06-29,Regular
109170,50.0,Karaj,2023-11-21,VIP
109171,44.0,Ahvaz,2024-01-13,Regular
109172,54.0,Tehran,2024-10-18,New
109173,21.0,Tabriz,2024-10-07,Regular
109174,42.0,Shiraz,2023-05-28,New
109175,38.0,Tehran,2023-06-21,VIP
109176,61.0,Isfahan,2023-09-22,New
109177,21.0,Shiraz,2025-09-11,New
109178,48.0,Qom,2023-12-14,Regular
109179,26.0,Isfahan,2024-09-24,Regular
109180,60.0,Tehran,2024-05-06,Regular
109181,58.0,Isfahan,2024-01-23,New
109182,29.0,Ahvaz,2023-02-11,Regular
109183,59.0,Shiraz,2024-04-28,New
109184,41.0,Mashhad,2025-12-30,Regular
109185,64.0,Rasht,2025-10-27,Regular
109186,53.0,Tehran,2023-11-25,New
109187,19.0,Mashhad,2024-08-06,Regular
109188,27.0,Isfahan,2023-11-11,New
109189,37.0,Karaj,2025-10-06,New
109190,28.0,Ahvaz,2024-08-30,Regular
109191,24.0,Tehran,2025-10-04,New
109192,64.0,Qom,2025-07-24,New
109193,59.0,Karaj,2023-12-25,Regular
109194,38.0,Rasht,2024-05-15,Regular
109195,28.0,Rasht,2024-09-15,Regular
109196,26.0,Karaj,2023-09-30,Regular
109197,61.0,Tehran,2025-06-29,Regular
109198,33.0,,2024-09-11,Regular
109199,18.0,Rasht,2023-08-16,Regular
109200,37.0,Shiraz,2024-06-12,Regular
109201,39.0,Shiraz,2025-06-18,Regular
109202,47.0,Rasht,2024-04-08,VIP
109203,34.0,Ahvaz,2025-02-16,Regular
109204,62.0,tehran,2025-12-13,New
109205,48.0,Ahvaz,2024-01-02,Regular
109206,65.0,Tehran,2025-12-26,New
109207,35.0,Karaj,2024-03-29,VIP
109208,49.0,Kerman,2024-09-07,New
109209,35.0,Tehran,2025-04-26,Regular
109210,51.0,Tehran,2023-03-16,Regular
109211,53.0,Qom,2025-02-07,New
109212,33.0,Shiraz,2024-09-12,Regular
109213,63.0,Tehran,2024-12-18,New
109214,59.0,Tehran,2025-11-08,Regular
109215,60.0,Mashhad,2024-06-15,New
109216,28.0,Mashhad,2025-10-10,Regular
109217,52.0,Ahvaz,2024-09-13,Regular
109218,23.0,Tabriz,2023-08-24,New
109219,23.0,Karaj,2024-12-15,Regular
109220,64.0,Tehran,2023-07-28,Regular
109221,25.0,Isfahan,2025-09-11,New
109222,59.0,Mashhad,2023-06-16,VIP
109223,38.0,Ahvaz,2024-06-30,New
109224,32.0,Kerman,2025-06-16,Regular
109225,21.0,Isfahan,2023-01-11,Regular
109226,50.0,Kerman,2024-06-20,VIP
109227,52.0,Tehran,2024-07-08,New
109228,40.0,Mashhad,2024-01-06,Regular
109229,56.0,Karaj,2025-01-06,Regular
109230,33.0,Mashhad,2023-12-22,Regular
109231,44.0,Rasht,2024-02-14,Regular
109232,31.0,Mashad,2023-10-29,Regular
109233,45.0,Qom,2024-11-14,Regular
109234,24.0,Tehran,2025-08-24,New
109235,40.0,Tehran,2023-07-14,New
109236,44.0,Isfahan,2024-03-24,New
109237,44.0,Rasht,2023-09-05,New
109238,39.0,Shiraz,2023-09-25,Regular
109239,48.0,Tabriz,2025-11-29,Regular
109240,42.0,Tehran,2025-02-16,Regular
109241,31.0,Tehran,2025-10-31,New
109242,28.0,Tehran,2024-11-26,Regular
109243,49.0,Qom,2024-12-30,New
109244,63.0,Tehran,2025-02-22,New
109245,54.0,Mashhad,2024-12-16,Regular
109246,48.0,Tabriz,2025-06-19,New
109247,62.0,Shiraz,2023-12-24,Regular
109248,61.0,Isfahan,2023-04-21,Regular
109249,42.0,Tehran,2024-06-18,Regular
109250,23.0,Mashad,2023-01-03,New
109251,48.0,Karaj,2023-02-21,New
109252,47.0,Tehran,2023-02-25,Regular
109253,31.0,Karaj,2023-03-26,Regular
109254,58.0,Tehran,2025-02-12,Regular
109255,59.0,Rasht,2024-10-16,New
109256,33.0,Kerman,2025-10-20,Regular
109257,40.0,Tehran,2023-11-14,New
109258,27.0,Isfahan,2023-12-29,Regular
109259,26.0,Isfahan,2024-06-20,VIP
109260,30.0,Ahvaz,2025-05-05,New
109261,35.0,Shiraz,2025-10-16,New
109262,31.0,Tabriz,2025-03-09,Regular
109263,25.0,,2024-07-09,Regular
109264,39.0,Tehran,2025-12-06,Regular
109265,47.0,Karaj,2023-07-18,Regular
109266,33.0,Tabriz,2024-05-30,Regular
109267,43.0,Ahvaz,2023-09-28,New
109268,31.0,Ahvaz,2023-07-01,VIP
109269,51.0,Tabriz,2024-03-10,Regular
109270,49.0,Shiraz,2025-04-17,Regular
109271,64.0,Rasht,2023-12-17,Regular
109272,20.0,Qom,2025-06-15,VIP
109273,58.0,Ahvaz,2024-10-30,New
109274,34.0,Kerman,2025-02-13,VIP
109275,21.0,Mashhad,2023-09-24,New
109276,51.0,Karaj,2025-08-03,Regular
109277,26.0,Karaj,2023-08-12,Regular
109278,26.0,Mashad,2024-02-11,New
109279,65.0,Tabriz,2025-05-07,Regular
109280,28.0,Isfahan,2025-01-25,Regular
109281,44.0,Isfahan,2023-11-24,New
109282,27.0,Tehran,2023-10-16,Regular
